"Video_Frame_Index","Jaw_0_X","Jaw_0_Y","Jaw_1_X","Jaw_1_Y","Jaw_2_X","Jaw_2_Y","Jaw_3_X","Jaw_3_Y","Jaw_4_X","Jaw_4_Y","Jaw_5_X","Jaw_5_Y","Jaw_6_X","Jaw_6_Y","Jaw_7_X","Jaw_7_Y","Jaw_8_X","Jaw_8_Y","Jaw_9_X","Jaw_9_Y","Jaw_10_X","Jaw_10_Y","Jaw_11_X","Jaw_11_Y","Jaw_12_X","Jaw_12_Y","Jaw_13_X","Jaw_13_Y","Jaw_14_X","Jaw_14_Y","Jaw_15_X","Jaw_15_Y","Jaw_16_X","Jaw_16_Y","RightEyebrow_17_X","RightEyebrow_17_Y","RightEyebrow_18_X","RightEyebrow_18_Y","RightEyebrow_19_X","RightEyebrow_19_Y","RightEyebrow_20_X","RightEyebrow_20_Y","RightEyebrow_21_X","RightEyebrow_21_Y","LeftEyebrow_22_X","LeftEyebrow_22_Y","LeftEyebrow_23_X","LeftEyebrow_23_Y","LeftEyebrow_24_X","LeftEyebrow_24_Y","LeftEyebrow_25_X","LeftEyebrow_25_Y","LeftEyebrow_26_X","LeftEyebrow_26_Y","Nose_27_X","Nose_27_Y","Nose_28_X","Nose_28_Y","Nose_29_X","Nose_29_Y","Nose_30_X","Nose_30_Y","Nose_31_X","Nose_31_Y","Nose_32_X","Nose_32_Y","Nose_33_X","Nose_33_Y","Nose_34_X","Nose_34_Y","Nose_35_X","Nose_35_Y","RightEye_36_X","RightEye_36_Y","RightEye_37_X","RightEye_37_Y","RightEye_38_X","RightEye_38_Y","RightEye_39_X","RightEye_39_Y","RightEye_40_X","RightEye_40_Y","RightEye_41_X","RightEye_41_Y","LeftEye_42_X","LeftEye_42_Y","LeftEye_43_X","LeftEye_43_Y","LeftEye_44_X","LeftEye_44_Y","LeftEye_45_X","LeftEye_45_Y","LeftEye_46_X","LeftEye_46_Y","LeftEye_47_X","LeftEye_47_Y","Mouth_48_X","Mouth_48_Y","Mouth_49_X","Mouth_49_Y","Mouth_50_X","Mouth_50_Y","Mouth_51_X","Mouth_51_Y","Mouth_52_X","Mouth_52_Y","Mouth_53_X","Mouth_53_Y","Mouth_54_X","Mouth_54_Y","Mouth_55_X","Mouth_55_Y","Mouth_56_X","Mouth_56_Y","Mouth_57_X","Mouth_57_Y","Mouth_58_X","Mouth_58_Y","Mouth_59_X","Mouth_59_Y","Mouth_60_X","Mouth_60_Y","Mouth_61_X","Mouth_61_Y","Mouth_62_X","Mouth_62_Y","Mouth_63_X","Mouth_63_Y","Mouth_64_X","Mouth_64_Y","Mouth_65_X","Mouth_65_Y","Mouth_66_X","Mouth_66_Y","Mouth_67_X","Mouth_67_Y","Face_68_X","Face_68_Y","Face_69_X","Face_69_Y","Face_70_X","Face_70_Y","Face_71_X","Face_71_Y","Periocular_72_X","Periocular_72_Y","Periocular_73_X","Periocular_73_Y","Periocular_74_X","Periocular_74_Y","Periocular_75_X","Periocular_75_Y","LeftScreen_76_X","LeftScreen_76_Y","LeftScreen_77_X","LeftScreen_77_Y","LeftScreen_78_X","LeftScreen_78_Y","LeftScreen_79_X","LeftScreen_79_Y","RightScreen_80_X","RightScreen_80_Y","RightScreen_81_X","RightScreen_81_Y","RightScreen_82_X","RightScreen_82_Y","RightScreen_83_X","RightScreen_83_Y","WholeScreen_84_X","WholeScreen_84_Y","WholeScreen_85_X","WholeScreen_85_Y","WholeScreen_86_X","WholeScreen_86_Y","WholeScreen_87_X","WholeScreen_87_Y"
596,600.0,575.0,605.0,635.0,615.0,693.0,635.0,753.0,662.0,808.0,702.0,858.0,762.0,892.0,831.0,908.0,909.0,912.0,986.0,901.0,1047.0,874.0,1098.0,834.0,1122.0,778.0,1137.0,718.0,1146.0,657.0,1148.0,596.0,1144.0,537.0,640.68,440.72,675.48,387.92,730.68,356.72,793.08,353.12,853.08,373.52,902.52,370.76,958.92,345.56,1021.32,344.36,1075.32,374.36,1108.92,425.96,874.2222222222222,417.1111111111111,886.2222222222222,460.31111111111113,898.2222222222222,503.5111111111111,910.2222222222222,549.1111111111111,802.2222222222222,627.1111111111111,854.2222222222222,636.7111111111111,906.2222222222222,642.7111111111111,954.2222222222222,635.5111111111111,994.2222222222222,625.9111111111112,675.5333333333333,503.25,722.3333333333333,435.75,788.9333333333333,428.25,855.5333333333333,490.75,790.7333333333333,520.75,725.9333333333333,528.25,907.7333333333333,493.0,967.1333333333333,423.0,1031.9333333333334,428.0,1080.5333333333333,493.0,1033.7333333333333,520.5,968.9333333333333,520.5,756.15,734.56,814.65,692.56,869.25,667.36,899.15,673.36,926.45,666.16,978.45,688.96,1026.55,730.96,982.35,762.16,935.55,778.96,904.35,782.56,870.55,780.16,818.55,766.96,784.75,733.36,870.55,708.16,900.45,708.16,927.75,706.96,1000.55,728.56,931.65,729.76,901.75,733.36,870.55,730.96,600.0,162.0,1148.0,162.0,1148.0,912.0,600.0,912.0,640.68,344.36,1108.92,344.36,1108.92,528.25,640.68,528.25,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
597,605.0,574.0,609.0,635.0,619.0,694.0,639.0,753.0,667.0,807.0,707.0,856.0,767.0,887.0,835.0,903.0,912.0,908.0,988.0,898.0,1050.0,870.0,1101.0,829.0,1126.0,773.0,1141.0,715.0,1149.0,654.0,1152.0,593.0,1150.0,534.0,642.44,445.15999999999997,676.04,389.96,733.64,356.36,797.24,353.96,859.64,375.56,906.32,370.6,962.72,345.4,1026.32,344.2,1081.52,375.4,1115.12,429.4,879.2222222222222,415.31111111111113,889.2222222222222,457.31111111111113,901.2222222222222,500.5111111111111,913.2222222222222,544.9111111111112,803.2222222222222,624.1111111111111,855.2222222222222,633.7111111111111,909.2222222222222,639.7111111111111,957.2222222222222,632.5111111111111,999.2222222222222,622.9111111111112,678.1333333333333,499.5,724.9333333333333,432.0,793.3333333333333,427.0,859.9333333333333,489.5,795.1333333333333,517.0,728.5333333333333,527.0,909.8,489.0,971.0,421.5,1037.6,426.5,1086.2,491.5,1037.6,519.0,972.8,516.5,762.975,731.65,818.875,692.05,872.175,665.65,902.075,671.65,929.375,664.45,980.075,686.05,1029.475,726.85,983.975,758.05,938.475,773.65,905.975,777.25,873.475,774.85,822.775,764.05,791.575,730.45,873.475,705.25,903.375,706.45,931.975,704.05,1002.175,725.65,934.575,724.45,904.675,726.85,873.475,725.65,605.0,160.0,1152.0,160.0,1152.0,908.0,605.0,908.0,642.44,344.2,1115.12,344.2,1115.12,527.0,642.44,527.0,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
598,609.0,573.0,614.0,634.0,625.0,693.0,643.0,752.0,669.0,806.0,709.0,855.0,769.0,886.0,839.0,901.0,917.0,906.0,993.0,895.0,1058.0,868.0,1109.0,827.0,1134.0,770.0,1147.0,711.0,1153.0,651.0,1157.0,591.0,1155.0,532.0,645.08,448.12,681.08,394.12,738.68,361.72,803.48,356.92,864.68,376.12,908.96,371.36,967.76,347.36,1031.36,348.56,1086.56,378.56,1121.36,430.16,885.5555555555555,415.4,895.5555555555555,458.6,905.5555555555555,500.6,915.5555555555555,545.0,805.5555555555555,623.0,857.5555555555555,632.6,911.5555555555555,638.6,961.5555555555555,631.4,1001.5555555555555,621.8,681.8666666666667,500.0,730.4666666666667,435.0,797.0666666666667,427.5,861.8666666666667,487.5,800.6666666666667,515.0,734.0666666666667,525.0,915.2,486.5,974.6,421.5,1041.2,426.5,1091.6,489.0,1043.0,516.5,976.4,514.0,767.17,729.68,823.0699999999999,692.48,876.37,667.28,904.97,674.48,933.5699999999999,666.08,982.97,686.48,1033.67,723.68,985.5699999999999,753.68,941.37,765.68,908.87,770.48,876.37,768.08,825.67,759.68,794.47,728.48,876.37,708.08,906.27,709.28,934.87,705.68,1007.67,723.68,937.47,718.88,907.5699999999999,720.08,877.67,720.08,609.0,158.0,1157.0,158.0,1157.0,906.0,609.0,906.0,645.08,347.36,1121.36,347.36,1121.36,525.0,645.08,525.0,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
599,611.0,576.0,617.0,639.0,627.0,699.0,646.0,759.0,672.0,814.0,714.0,861.0,776.0,890.0,847.0,901.0,925.0,903.0,1001.0,893.0,1064.0,868.0,1114.0,828.0,1138.0,771.0,1151.0,712.0,1158.0,651.0,1161.0,590.0,1159.0,530.0,649.08,454.24,685.08,400.24,741.48,367.84,807.48,361.84,869.88,379.84,909.76,375.28,968.56,351.28,1033.36,352.48,1089.76,383.68,1124.56,435.28,888.4444444444445,417.64444444444445,898.4444444444445,459.64444444444445,908.4444444444445,501.64444444444445,918.4444444444445,546.0444444444445,808.4444444444445,622.8444444444444,862.4444444444445,632.4444444444445,914.4444444444445,638.4444444444445,964.4444444444445,632.4444444444445,1004.4444444444445,622.8444444444444,686.1333333333333,503.0,734.7333333333333,438.0,801.3333333333333,430.5,864.3333333333333,490.5,803.1333333333333,513.0,738.3333333333333,523.0,919.2,488.5,978.6,423.5,1043.4,428.5,1095.6,488.5,1047.0,513.5,982.2,513.5,768.615,728.62,827.115,693.82,879.115,669.82,909.015,677.02,937.615,668.62,989.615,690.22,1039.0149999999999,723.82,990.915,750.22,945.415,762.22,912.915,765.82,879.115,763.42,829.715,755.02,794.615,727.42,880.415,710.62,910.3149999999999,711.82,938.915,709.42,1015.615,723.82,940.215,714.22,910.3149999999999,716.62,880.415,715.42,611.0,157.0,1161.0,157.0,1161.0,903.0,611.0,903.0,649.08,351.28,1124.56,351.28,1124.56,523.0,649.08,523.0,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
600,615.0,583.0,621.0,645.0,632.0,704.0,651.0,765.0,678.0,820.0,719.0,868.0,780.0,896.0,852.0,904.0,929.0,905.0,1006.0,896.0,1067.0,874.0,1116.0,837.0,1140.0,782.0,1153.0,723.0,1162.0,661.0,1167.0,599.0,1165.0,538.0,650.88,459.52,688.08,405.52,744.48,370.72,810.48,364.72,874.0799999999999,381.52,912.3199999999999,377.16,973.52,353.16,1038.32,354.36,1095.92,386.76,1131.92,439.56,891.0,417.2888888888889,901.0,460.4888888888889,913.0,503.68888888888887,925.0,548.0888888888888,813.0,624.8888888888889,865.0,634.4888888888889,917.0,641.6888888888889,967.0,634.4888888888889,1007.0,624.8888888888889,689.9333333333333,506.5,736.7333333333333,441.5,801.5333333333333,436.5,866.3333333333333,491.5,805.1333333333333,514.0,740.3333333333333,524.0,921.9333333333333,490.5,983.1333333333333,428.0,1047.9333333333334,433.0,1098.3333333333333,490.5,1049.7333333333333,513.0,984.9333333333333,513.0,772.795,731.95,829.995,695.95,881.995,673.15,911.895,680.35,941.795,671.95,992.495,692.35,1043.195,724.75,993.795,748.75,949.595,759.55,915.795,763.15,881.995,761.95,832.595,754.75,797.495,730.75,883.295,713.95,913.1949999999999,715.15,944.395,712.75,1019.795,724.75,944.395,715.15,913.1949999999999,717.55,883.295,716.35,615.0,171.0,1167.0,171.0,1167.0,905.0,615.0,905.0,650.88,353.16,1131.92,353.16,1131.92,524.0,650.88,524.0,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
601,619.0,586.0,625.0,647.0,637.0,707.0,655.0,768.0,682.0,820.0,721.0,869.0,781.0,897.0,854.0,907.0,933.0,909.0,1011.0,901.0,1074.0,879.0,1122.0,840.0,1145.0,784.0,1157.0,726.0,1166.0,665.0,1172.0,602.0,1171.0,540.0,658.52,458.0,693.32,407.6,747.32,375.2,812.12,366.8,875.72,382.4,916.8,378.16,976.8,355.36,1040.4,357.76,1094.4,386.56,1131.6,438.16,893.5555555555555,414.26666666666665,905.5555555555555,459.8666666666667,915.5555555555555,505.4666666666667,927.5555555555555,552.2666666666667,817.5555555555555,630.2666666666667,869.5555555555555,639.8666666666667,923.5555555555555,645.8666666666667,969.5555555555555,639.8666666666667,1007.5555555555555,630.2666666666667,694.4666666666667,510.25,739.4666666666667,442.75,804.2666666666667,437.75,870.8666666666667,492.75,807.8666666666667,517.75,743.0666666666667,527.75,925.4666666666667,494.0,984.8666666666667,429.0,1049.6666666666667,434.0,1101.8666666666668,496.5,1051.4666666666667,516.5,986.6666666666667,514.0,774.54,735.92,831.74,701.12,885.04,675.92,916.24,683.12,943.54,674.72,994.24,695.12,1047.54,726.32,998.14,752.72,951.34,764.72,918.84,769.52,885.04,768.32,834.34,759.92,800.54,734.72,886.34,719.12,917.54,721.52,944.84,717.92,1024.1399999999999,727.52,946.14,717.92,917.54,721.52,886.34,720.32,619.0,171.0,1172.0,171.0,1172.0,909.0,619.0,909.0,658.52,355.36,1131.6,355.36,1131.6,527.75,658.52,527.75,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
602,624.0,586.0,629.0,647.0,641.0,707.0,660.0,768.0,686.0,821.0,726.0,871.0,784.0,902.0,855.0,914.0,934.0,918.0,1012.0,909.0,1078.0,885.0,1128.0,844.0,1151.0,787.0,1165.0,728.0,1173.0,666.0,1178.0,604.0,1176.0,543.0,662.36,461.96,698.36,410.36,753.56,379.16,817.16,371.96,879.56,387.56,921.76,379.92,981.76,359.52,1045.36,361.92,1100.56,390.72,1136.56,439.92,896.7777777777778,419.4,908.7777777777778,463.8,920.7777777777778,509.4,930.7777777777778,556.2,828.7777777777778,635.4,876.7777777777778,643.8,926.7777777777778,649.8,972.7777777777778,643.8,1010.7777777777778,635.4,697.5333333333333,509.5,744.3333333333333,442.0,812.7333333333333,434.5,875.7333333333333,499.5,812.7333333333333,524.5,747.9333333333333,532.0,931.4666666666667,497.75,990.8666666666667,427.75,1055.6666666666667,432.75,1107.8666666666668,497.75,1057.4666666666667,522.75,992.6666666666667,520.25,779.615,741.59,838.115,706.79,892.715,682.79,921.3149999999999,689.99,947.3149999999999,681.59,998.015,701.99,1052.615,733.19,1000.615,761.99,953.8149999999999,775.19,922.615,778.79,890.115,777.59,840.715,767.99,805.615,740.39,892.715,725.99,921.3149999999999,727.19,948.615,724.79,1029.215,734.39,949.915,728.39,921.3149999999999,730.79,892.715,729.59,624.0,168.0,1178.0,168.0,1178.0,918.0,624.0,918.0,662.36,359.52,1136.56,359.52,1136.56,532.0,662.36,532.0,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
603,627.0,592.0,633.0,654.0,645.0,712.0,666.0,771.0,691.0,826.0,729.0,877.0,788.0,908.0,859.0,922.0,938.0,927.0,1016.0,917.0,1080.0,891.0,1130.0,850.0,1153.0,792.0,1166.0,731.0,1175.0,669.0,1179.0,607.0,1178.0,545.0,664.16,469.28,700.16,416.48,755.36,384.08,821.36,375.68,884.96,392.48,923.56,386.08,983.56,363.28,1048.36,366.88,1104.76,395.68,1140.76,446.08,900.7777777777778,421.1111111111111,910.7777777777778,466.7111111111111,920.7777777777778,512.3111111111111,932.7777777777778,559.1111111111111,822.7777777777778,637.1111111111111,874.7777777777778,649.1111111111111,928.7777777777778,656.3111111111111,978.7777777777778,649.1111111111111,1020.7777777777778,637.1111111111111,700.4,514.75,747.2,447.25,813.8,439.75,880.4,499.75,817.4,524.75,750.8,534.75,933.5333333333334,501.25,994.7333333333333,431.25,1061.3333333333335,433.75,1113.5333333333333,498.75,1061.3333333333335,526.25,996.5333333333334,523.75,785.185,748.52,841.085,711.32,894.385,686.12,922.985,693.32,948.985,684.92,1000.985,705.32,1052.9850000000001,740.12,1004.885,772.52,958.085,788.12,926.885,792.92,895.6850000000001,790.52,844.985,780.92,812.485,748.52,895.6850000000001,726.92,924.285,729.32,950.285,725.72,1026.9850000000001,740.12,952.885,738.92,925.585,742.52,895.6850000000001,741.32,627.0,163.0,1179.0,163.0,1179.0,927.0,627.0,927.0,664.16,363.28,1140.76,363.28,1140.76,534.75,664.16,534.75,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
604,631.0,586.0,636.0,649.0,648.0,709.0,668.0,771.0,693.0,827.0,730.0,880.0,788.0,913.0,859.0,929.0,940.0,935.0,1019.0,924.0,1081.0,898.0,1132.0,857.0,1155.0,799.0,1167.0,737.0,1176.0,672.0,1181.0,609.0,1181.0,544.0,666.84,469.76,705.24,419.36,761.64,388.16,826.44,380.96,888.84,397.76,926.56,390.04,986.56,368.44,1050.16,370.84,1107.76,399.64,1144.96,450.04,904.2222222222222,426.20000000000005,914.2222222222222,473.0,924.2222222222222,517.4,936.2222222222222,565.4,826.2222222222222,641.0,876.2222222222222,653.0,930.2222222222222,660.2,980.2222222222222,651.8,1022.2222222222222,641.0,701.8666666666667,518.75,748.6666666666667,448.75,817.0666666666667,441.25,883.6666666666667,503.75,820.6666666666667,531.25,754.0666666666667,541.25,936.5333333333334,505.5,997.7333333333333,435.5,1064.3333333333335,440.5,1116.5333333333333,505.5,1066.1333333333334,530.5,997.7333333333333,530.5,788.035,755.56,842.635,714.76,897.235,688.36,925.835,696.76,954.4350000000001,688.36,1006.4350000000001,711.16,1058.435,747.16,1009.035,784.36,962.235,798.76,929.735,803.56,897.235,799.96,846.535,789.16,815.335,755.56,898.535,729.16,927.135,730.36,954.4350000000001,729.16,1032.435,747.16,958.335,750.76,928.4350000000001,753.16,898.535,750.76,631.0,153.0,1181.0,153.0,1181.0,935.0,631.0,935.0,666.84,368.44,1144.96,368.44,1144.96,541.25,666.84,541.25,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
605,633.0,591.0,638.0,654.0,650.0,714.0,670.0,776.0,695.0,833.0,734.0,886.0,793.0,919.0,865.0,934.0,945.0,939.0,1023.0,928.0,1085.0,900.0,1135.0,858.0,1158.0,799.0,1170.0,737.0,1181.0,673.0,1187.0,609.0,1185.0,544.0,671.08,471.68,708.28,421.28,764.68,390.08,828.28,384.08,890.68,400.88,929.6,392.92,989.6,373.72,1053.2,374.92,1109.6,402.52,1148.0,452.92,907.5555555555555,430.1333333333333,917.5555555555555,476.93333333333334,927.5555555555555,521.3333333333334,937.5555555555555,569.3333333333334,827.5555555555555,646.1333333333333,879.5555555555555,656.9333333333333,933.5555555555555,664.1333333333333,983.5555555555555,656.9333333333333,1023.5555555555555,646.1333333333333,705.6666666666667,520.75,752.4666666666667,455.75,817.2666666666667,448.25,885.6666666666667,508.25,820.8666666666667,530.75,756.0666666666667,543.25,938.6666666666666,505.75,999.8666666666666,440.75,1064.6666666666665,445.75,1118.6666666666665,510.75,1066.4666666666667,533.25,1001.6666666666666,530.75,790.11,758.22,844.71,718.62,899.3100000000001,692.22,929.21,700.62,956.51,692.22,1008.51,715.02,1059.21,752.22,1011.11,789.42,964.3100000000001,806.22,931.8100000000001,811.02,898.01,807.42,847.3100000000001,794.22,817.41,758.22,900.61,734.22,929.21,735.42,956.51,734.22,1033.21,752.22,959.11,754.62,930.51,757.02,899.3100000000001,754.62,633.0,149.0,1187.0,149.0,1187.0,939.0,633.0,939.0,671.08,373.72,1148.0,373.72,1148.0,543.25,671.08,543.25,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
606,635.0,589.0,640.0,651.0,653.0,711.0,672.0,773.0,696.0,831.0,733.0,885.0,792.0,920.0,865.0,937.0,946.0,943.0,1025.0,931.0,1088.0,903.0,1138.0,860.0,1162.0,801.0,1174.0,738.0,1183.0,673.0,1189.0,609.0,1189.0,544.0,670.96,476.88,708.16,425.28,764.56,394.08,829.36,388.08,892.96,403.68,932.4,397.12,992.4,375.52,1057.2,377.92,1114.8,405.52,1153.2,455.92,909.7777777777778,433.0444444444445,919.7777777777778,479.84444444444443,929.7777777777778,525.4444444444445,939.7777777777778,573.4444444444445,829.7777777777778,650.2444444444444,881.7777777777778,659.8444444444444,935.7777777777778,667.0444444444445,983.7777777777778,659.8444444444444,1023.7777777777778,650.2444444444444,705.7333333333333,523.25,754.3333333333333,458.25,820.9333333333333,453.25,887.5333333333333,510.75,824.5333333333333,535.75,757.9333333333333,545.75,942.5333333333334,510.5,1003.7333333333333,445.5,1070.3333333333335,450.5,1122.5333333333333,513.0,1070.3333333333335,535.5,1005.5333333333334,533.0,790.765,763.66,846.665,722.86,899.965,696.46,929.865,704.86,958.465,695.26,1011.765,719.26,1063.7649999999999,756.46,1015.665,790.06,967.5649999999999,805.66,933.765,809.26,899.965,806.86,850.5649999999999,796.06,818.0649999999999,763.66,899.965,738.46,929.865,739.66,959.765,738.46,1037.7649999999999,756.46,962.365,756.46,931.165,757.66,901.265,756.46,635.0,145.0,1189.0,145.0,1189.0,943.0,635.0,943.0,670.96,375.52,1153.2,375.52,1153.2,545.75,670.96,545.75,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
607,637.0,593.0,643.0,657.0,655.0,717.0,675.0,778.0,700.0,834.0,737.0,887.0,794.0,920.0,865.0,936.0,946.0,942.0,1025.0,930.0,1088.0,904.0,1138.0,863.0,1163.0,805.0,1176.0,744.0,1186.0,679.0,1190.0,615.0,1190.0,550.0,671.8,481.03999999999996,709.0,429.44,765.4,397.04,832.6,389.84,896.2,406.64,933.28,401.2,993.28,378.4,1059.28,380.8,1116.88,409.6,1155.28,460.0,912.3333333333334,436.1333333333333,920.3333333333334,482.93333333333334,930.3333333333334,527.3333333333334,940.3333333333334,575.3333333333334,830.3333333333334,652.1333333333333,882.3333333333334,662.9333333333333,936.3333333333334,670.1333333333333,986.3333333333334,662.9333333333333,1028.3333333333335,652.1333333333333,706.6,526.25,753.4,458.75,821.8,453.75,890.2,513.75,827.2,541.25,758.8,551.25,942.8666666666666,512.5,1004.0666666666666,445.0,1072.4666666666667,450.0,1126.4666666666667,512.5,1074.2666666666667,540.0,1005.8666666666666,540.0,793.185,765.81,847.785,723.81,901.085,697.41,930.985,705.81,959.585,697.41,1011.585,721.41,1062.285,758.61,1012.885,791.01,966.085,806.61,933.585,810.21,901.085,807.81,851.6850000000001,795.81,820.485,764.61,902.385,739.41,932.285,740.61,959.585,739.41,1037.585,758.61,962.1850000000001,757.41,932.285,759.81,902.385,757.41,637.0,158.0,1190.0,158.0,1190.0,942.0,637.0,942.0,671.8,378.4,1155.28,378.4,1155.28,551.25,671.8,551.25,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
608,637.0,592.0,644.0,657.0,655.0,717.0,674.0,779.0,698.0,835.0,734.0,887.0,791.0,920.0,863.0,936.0,944.0,942.0,1024.0,931.0,1087.0,906.0,1138.0,867.0,1162.0,811.0,1174.0,749.0,1182.0,684.0,1188.0,620.0,1188.0,557.0,671.64,479.96,710.04,428.36,766.44,395.96,833.64,389.96,897.24,406.76,935.12,401.0,996.3199999999999,379.4,1062.32,381.8,1119.92,410.6,1158.32,462.2,914.2222222222222,436.20000000000005,922.2222222222222,483.0,930.2222222222222,527.4,940.2222222222222,575.4,830.2222222222222,651.0,882.2222222222222,661.8,936.2222222222222,670.2,986.2222222222222,661.8,1026.2222222222222,652.2,708.2666666666667,526.5,755.0666666666667,461.5,821.6666666666667,456.5,890.0666666666667,511.5,825.2666666666667,539.0,758.6666666666667,549.0,943.6,511.25,1006.6,446.25,1073.2,453.75,1127.2,513.75,1075.0,541.25,1008.4,538.75,793.155,765.97,847.755,723.97,901.0550000000001,697.57,930.955,705.97,959.5550000000001,697.57,1012.855,721.57,1063.555,759.97,1014.155,789.97,967.355,801.97,933.5550000000001,806.77,899.755,804.37,850.355,794.77,820.455,764.77,902.355,740.77,930.955,741.97,960.855,740.77,1037.555,758.77,963.455,753.97,932.255,756.37,901.0550000000001,755.17,637.0,172.0,1188.0,172.0,1188.0,942.0,637.0,942.0,671.64,379.4,1158.32,379.4,1158.32,549.0,671.64,549.0,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
609,640.0,584.0,646.0,648.0,657.0,709.0,675.0,772.0,698.0,830.0,734.0,884.0,791.0,918.0,864.0,932.0,946.0,938.0,1026.0,928.0,1090.0,903.0,1139.0,862.0,1163.0,805.0,1175.0,743.0,1184.0,679.0,1189.0,615.0,1189.0,553.0,674.6,476.52,713.0,427.32,770.6,396.12,836.6,390.12,900.2,406.92,936.88,399.52,999.28,379.12,1066.48,382.72,1124.08,413.92,1161.28,466.72,916.3333333333334,435.2888888888889,924.3333333333334,480.8888888888889,932.3333333333334,525.2888888888889,942.3333333333334,572.0888888888888,834.3333333333334,650.0888888888888,884.3333333333334,660.8888888888889,938.3333333333334,668.0888888888888,986.3333333333334,660.8888888888889,1026.3333333333335,652.4888888888889,709.7333333333333,523.25,758.3333333333333,460.75,824.9333333333333,455.75,891.5333333333333,510.75,828.5333333333333,533.25,761.9333333333333,543.25,947.4,508.75,1010.4,448.75,1075.2,456.25,1127.4,518.75,1075.2,538.75,1010.4,533.75,795.35,762.98,852.55,720.98,904.55,695.78,931.85,704.18,960.45,695.78,1011.15,718.58,1061.85,758.18,1013.75,785.78,966.95,798.98,935.75,803.78,903.25,800.18,853.85,790.58,822.65,760.58,904.55,737.78,933.15,740.18,960.45,737.78,1037.15,756.98,963.05,749.78,933.15,752.18,904.55,750.98,640.0,168.0,1189.0,168.0,1189.0,938.0,640.0,938.0,674.6,379.12,1161.28,379.12,1161.28,543.25,674.6,543.25,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
